ASV_ID,ZB1,ZB2,ZB3,ZB4,ZB5,ZB6,ZB7,ZB8,ZB9,ZB10,ZB11,ZB12,ZB13,ZB14,ZB15,ZB16,ZB17,ZB18,ZB19,ZB20,ZB21,ZB22,ZB23,ZB24,ZB25,ZB26,ZB27,ZB28,ZB29,ZB30,ZB31,ZB32,ZB33,ZB34,ZB35,ZB36,ZB37,ZB38,ZB39,ZB40,ZB41,ZB42,ZB43,ZB44,ZB45,ZB46,ZB47,ZB48,ZB49,ZB50,ZB51,ZB52,ZB53,ZB54,ZB55,ZB56,ZB57,ZB58,ZB59,ZB60,ZB61,ZB62,ZB63,ZB64,ZB65,ZB66,ZB67,ZB68,ZB69,ZB70,ZB71,ZB72,ZB73,ZB74,ZB75,ZB76,ZB77,ZB78,ZB79,ZB80,ZB81,ZB82,ZB83,ZB84,ZB85,ZB86,ZB87,ZB88,ZB89,ZB90,ZB91,ZB92,ZB93,ZB94,ZB95,ZB96,ZB97,ZB98,ZB99,ZB100,ZB101,ZB102,ZB103,ZB104,ZB105,ZB106
ASV698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,54,0,56,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,23,16,34,76,0,0,16,56,0,0,0,0,0,0,139,0,0,0,0,33,123,15,0,0,53,0,0,0,0,0,0,122,0
ASV699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,117,0,0,0,374,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,35,267,0,0,0,67,62,0,0,0,0,0,0,0,0,17,0,48,212,0,0,0,65,35,0,0
ASV701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0
ASV702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,36,0,0,0,0,0,0,0,0,0,0,0,0,124,19,0,125,0,32,43,21,0,0,62,0,0,0,0,66,0,0,0,0,0,115,0,48,0,0,0,25,0,0,16,0,83,0,0,0,0,0
ASV703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,19,0,0,0,0,0,0,88,0,0,0,0,29,0,20,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394
ASV704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,60,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,117,0,142,0,0,0,0,69,0,0,0,0,0,0,0,0,0,117,0,57,0,0,0,0,125,0
ASV705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,84,0,0,41,0,0,0,0,0,112,0,31,0,0,0,0,69,0,0,0,36,0,0,0,0,66,0,62,36,78,0,0,0,0,22,0,34,0,0,0,0,0,0,0,55,0,60,0,0
ASV706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,41,0,0,89,90,0,0,28,0,0,0,0,3,0,0,0,0,0,25,0,0,21,16,236,0,0,5,0,0,0,0,0,0,0,0,9,0,0,15,14,70,6,0
ASV707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,24,44,0,0,17,19,20,9,0,0,20,11,13,29,0,4,16,0,8,13,21,12,0,30,19,9,18,26,72,20,6,19,0,16,28,16,18,31,36,0,12,0,25,9,0,55,13,0,14,24,23
ASV708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,19,0,10,12,0,27,0,8,19,0,9,0,0,0,18,5,32,31,0,24,0,0,0,0,61,0,0,25,22,97,0,27,21,0,0,34,22,18,15,33,15,27,0,0,13,0,108,9,30,0,8,0
ASV709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,94,6,0,0,12,36,0,0,9,13,0,37,47,10,18,29,0,0,0,22,17,0,8,36,11,0,32,0,15,13,28,39,33,36,27,14,31,31,0,0,0,29,0,0,0,0,0,13,32,36
ASV710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,24,0,0,36,5,18,0,29,10,0,26,39,15,0,0,0,0,41,31,0,0,22,74,0,0,28,66,44,39,0,0,0,33,0,58,20,0,0,20,23,13,0,0,49,27,0,0,0,0
ASV711,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,44,33,14,0,16,22,28,0,19,0,0,26,45,47,44,0,14,0,26,0,36,0,0,0,0,0,0,17,24,31,27,21,22,0,0,35,0,19,15,0,0,17,0,0,14,25,30,0,22,23,0
ASV712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,25,0,0,0,56,0,24,0,0,0,31,0,32,17,0,20,0,12,17,14,0,5,10,10,0,0,0,64,76,0,27,39,0,0,0,124,35,0,21,0,0,0,0,0,0,70,0,12,0,27,0
ASV713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,99,0,4,0,42,0,0,0,0,0,284,0,0,0,0,23,0,97,0,0,0,17,0,12,0,0,0,164,0,0,0,0
ASV714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,29,0,0,6,0,0,0,0,22,0,167,0,0,14,48,0,44,0,76,53,0,5,9,0,0,0,19,36,0,0,52,45,0,0,0,27,20,0,0,17,0,0,4
ASV715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,7,32,0,40,0,21,0,18,0,6,0,12,17,22,6,44,0,0,0,45,7,5,137,0,0,0,0,9,25,20,0,28,0,76,0,0,46,15,0,51,0,0,0,0,9,18,23,0,26,12
ASV716,0,0,0,21,0,0,0,16,0,0,0,0,0,0,0,0,0,13,0,0,20,43,44,0,16,0,37,0,16,0,0,59,158,42,15,7,5,0,46,33,45,21,22,0,20,38,0,0,0,29,16,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,145,34,0,0,0,0,0,262,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0
ASV718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,123,13,0,0,0,0,53,0,97,0,0,0,18,0,0,0,0,89,0,0,0,0,0,0,0,91,0,0,35,40
ASV719,0,0,0,88,0,0,0,0,13,73,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,21,0,0,0,0,0,0,0,249,13,0,0,0,66,0,17,0,0,0,16,0,22,0,17,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,18,0,0,0,0
ASV720,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,22,17,0,0,111,0,275,0,0,0,0,0,0,0,0,0,0,83,0,36,0,0,0,0,0,0,0,0,40,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,84,0,0
ASV721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525
ASV722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,37,0,0,0,86,0,0,0,31,0,0,59,33,0,0,72,0,35,46,0,0,0,0,0,84,0,0,76,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0
ASV723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,22,0,0,64,10,0,0,0,0,393,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,194,0,0,0,0,0,0
ASV724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,22,0,36,0,0,0,0,43,15,0,3,25,0,0,0,0,177,0,0,0,179,0,0,0,0,19,0,0,33,0,0,0,0,98,0,0,0,73,0,0
ASV725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,57,12,10,0,23,6,0,16,131,0,0,55,108,0,0,50,0,0,15,0,0,0,0,0,0,8,0,0,0,0,0,101,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0
ASV726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,20,24,17,0,29,0,0,15,0,21,0,0,29,0,23,44,22,0,26,0,44,8,14,39,11,0,34,40,20,13,25,13,25,0,34,0,0,40,5,19,0,0,0,31,29,21,11,20,0,18,0
ASV727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,17,18,0,0,0,0,63,0,0,0,73,70,0,41,70,0,0,0,0,0,36,26,0,19,0,0,0,34,16,24,0,0,32,0,0,0,0,27,32,0,0,0,0,0,0,32,0,0,0,31,24
ASV728,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,34,28,31,0,11,17,16,21,0,0,15,9,21,76,29,107,0,10,0,27,13,6,0,19,0,9,0,9,0,19,41,0,33,8,0,0,0,0,15,10,31,0,0,0,16,0,21,26,10,14,21,0
ASV730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,20,0,62,0,0,0,20,0,9,0,10,0,15,0,57,8,0,0,0,53,0,0,28,24,0,260,5,0,0,0,24,0,0,14,13,0,0,0,0,17,12,0,38,7,0,0,0,15,0,0,0,20
ASV731,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,36,0,15,243,8,0,9,18,0,0,0,0,17,0,0,34,0,0,68,0,143,9,0,17,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,10,35,0,0,0,0,17,0,0,286,0,0,0,0,0,69,0,0,31,0,0,0,0,0,0,0,266,0,0,0,0,0
ASV733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,12,0,0,0,0,17,0,17,6,0,7,101,52,75,0,0,51,0,0,0,17,0,0,46,0,8,42,0,54,0,0,0,47,0,42,0,0,10,0,0,14,0,13,32,0,59,0,0,0,31,0
ASV734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,36,165,0,0,14,53,12,12,24,95,0,0,0,0,0,0,0,19,46,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,15,120,0,0,0,0,0,0,12,0,0,0,0,0
ASV735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,0,0,0,0,0,0,0,19,0,0,35,0,24,0,0,0,0,193,15,0,21,109,0,14,0,23,32,0,12,9,30,0,8,12,0,0,0,21,96,0,0,0,16,0,0,5,0,35,33,0
ASV736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0,0,0,151,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0
ASV737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,6,0,0,0,5,34,0,0,0,0,0,0,0,40,0,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
ASV738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,13,12,0,61,0,0,33,0,40,0,76,0,0,10,206,0,0,10,25,0,31,0,0,15,0,38,0,36,0,0,12
ASV739,0,0,0,24,0,86,42,0,0,0,0,0,0,0,0,0,0,0,20,0,28,0,36,0,0,104,20,0,39,0,0,66,49,83,0,16,14,0,13,0,49,13,18,0,0,41,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,233,0,0,164,0,48,0,0,18,24,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
ASV741,8,0,0,26,11,0,7,0,44,0,7,40,0,0,14,0,0,0,0,0,6,0,81,0,0,0,86,0,13,0,0,28,0,52,0,0,0,0,22,118,0,28,60,16,27,34,12,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,313,0,0,0,0,0,0,0,0,8,0,0,0,34,7,23,0,0,0,19,0,0,0,13,0,25,0,39,29,0,0,121,13,0,13,0,0,0,0,0,0,0,8,0,27,18,0
ASV743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,217,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,18,0,0,0
ASV744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,9,0,0,0,0,10,0,0,0,0,0,8,0,0,0,36,0,0,25,18,7,26,0,0,6,62,27,12,63,26,13,0,43,53,0,29,10,14,0,0,0,0,37,16,13,32,14,14,0,89
ASV745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,35,0,0,0,16,0,14,24,119,36,20,143,0,0,0,0,45,0,15,0,0,24,0,0,30,85,0,29,64,0,0,0,0
ASV746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,12,0,0,48,39,0,26,0,44,0,0,32,0,43,0,0,0,59,0,0,0,0,0,73,0,0,0,37,0,0,22,48,0,0,63,30,0,37,0,0,0,0,0,68,0,0,0,22
ASV748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,56,0,0,19,0,10,0,0,0,15,15,54,0,0,0,0,0,0,0,15,70,0,0,20,0,13,0,18,28,334,0,0,0,0,0,0,19,0,0,0,0,0,0,0,19,19,27,0,0
ASV749,49,0,0,12,9,0,18,19,0,9,0,0,0,0,12,0,8,0,25,0,30,10,61,0,8,6,31,0,6,0,9,0,0,33,0,0,90,0,56,69,7,12,0,0,0,18,0,51,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
ASV750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,13,0,0,0,0,14,25,24,18,10,29,0,34,0,0,0,18,7,90,7,0,0,32,153,25,34,25,15,24,0,0,0,15,14,0,0,13,0,0,10,50,6,0,19,25
ASV751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,115,0,0,143,0,0,0,0,0,237,0,117,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV752,0,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
ASV753,0,79,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,108,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,126,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,7,0,0,0,40,0,0,0,0,0,7,9,0,0,0,0,2,0,21,0,0,0,6,9,0,0,30,11,14,9,69,25,4,0,0,27,3,0,0,6,0,0,0,13,8,9,6,45,8,0,0
ASV754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,79,0,45,90,0,0,0,0,94,0,74,0,46,0,54,98,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0
ASV756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,49,0,0,0,0,0,37,0,20,0,0,65,0,0,23,10,0,0,11,0,19,39,41,31,0,0,18,5,19,97,0,50,14,5,0,0,0,13,25,12,31,0,0,0,0,22
ASV757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,35,0,0,80,0,0,0,35,200,0,0,60,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,218,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,39,0,0,0
ASV758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,52,0,162,0,67,67,49,36,0,0,0,0,0,0,0,0,0,29,0,0,0,50,0,56,0,0,0,0,0
ASV759,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,7,136,9,4,0,0,0,0,63,0,0,10,13,0,0,0,0,0,13,232,15,14,124,0,0,84,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
